product_id,brand,name,Label,active_count_skin,skin,price,rank
944,BOSCIA,MATCHA Magic Super-Antioxidant Mask,Face Mask,4,Sensitive,38,4.5
950,DR. JART+,Dermask Micro Jet Clearing Solution™,Face Mask,6,Sensitive,9,4.4
951,ORIGINS,Plantscription™ Powerful Lifting Overnight Mask,Face Mask,4,Sensitive,63,4.5
952,SEPHORA COLLECTION,Face Mask - Algae - Detoxifying,Face Mask,2,Sensitive,6,4.3
953,SEPHORA COLLECTION,Face Mask - Grape - Anti-pollution,Face Mask,2,Sensitive,6,5.0
959,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Face Mask,Face Mask,4,Sensitive,40,4.5
961,SEPHORA COLLECTION,SUPERMASK - The Mud Mask,Face Mask,4,Sensitive,6,4.6
962,DR. JART+,Brightening Infusion Hydrogel Mask,Face Mask,4,Sensitive,7,3.8
964,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Bright Dark Spot Correcting Night Mask,Face Mask,5,Sensitive,59,3.8
966,SEPHORA COLLECTION,Sleeping Mask - Coconut Water,Face Mask,2,Sensitive,4,5.0
967,SEPHORA COLLECTION,Face Mask - Algae,Face Mask,4,Sensitive,6,4.7
968,DR. JART+,Pore Minimalist Black Charcoal Sheet Mask,Face Mask,2,Sensitive,7,3.9
969,SEPHORA COLLECTION,Nose Strip,Face Mask,4,Sensitive,3,2.8
970,DR. JART+,Shake & Shot™ Rubber Hydro Mask,Face Mask,2,Sensitive,12,4.6
974,SEPHORA COLLECTION,Sleeping Mask - Aloe Vera,Face Mask,4,Sensitive,4,5.0
976,SEPHORA COLLECTION,Hydrating Lip Mask,Face Mask,6,Sensitive,3,3.0
979,DR. JART+,Shake & Shot™ Rubber Brightening Mask,Face Mask,4,Sensitive,12,4.3
980,SEPHORA COLLECTION,Face Mask - Lotus,Face Mask,2,Sensitive,6,4.2
981,DR. JART+,Firm Lover Rubber Mask,Face Mask,3,Sensitive,12,4.0
982,DR. JART+,Dermask Ultra Jet Porecting Solution Bubbling Charcoal Sheet Mask,Face Mask,2,Sensitive,9,3.9
987,SEPHORA COLLECTION,Lip Mask,Face Mask,5,Sensitive,3,3.2
989,SEPHORA COLLECTION,Polishing Mask,Face Mask,2,Sensitive,20,3.7
992,SEPHORA COLLECTION,Gel Mask Hydrating & Quenching,Face Mask,3,Sensitive,20,4.8
1000,DR. JART+,Shake & Shot™ Rubber Soothing Mask,Face Mask,2,Sensitive,12,4.3
1012,SEPHORA COLLECTION,Face Mask - Pomegranate,Face Mask,2,Sensitive,6,4.5
1018,BOSCIA,Charcoal Pore-Minimizing Bio-Cellulose Mask,Face Mask,3,Sensitive,8,4.2
1022,DR. JART+,All That Contours Hydrogel Expansion Stretch Mask,Face Mask,2,Sensitive,35,3.3
1025,DR. JART+,Dermask Micro Jet Brightening Solution™,Face Mask,7,Sensitive,9,4.0
1026,DR. JART+,Dermask Intra Jet Wrinkless Solution™,Face Mask,2,Sensitive,9,3.9
1030,DR. JART+,Shake & Shot™ Rubber Firming Mask,Face Mask,5,Sensitive,12,3.8
1032,DR. JART+,Dermask Intra Jet Firming Solution™,Face Mask,2,Sensitive,9,3.3
1033,BOSCIA,Tsubaki Oil Deep Hydrating Bio-Cellulose Mask,Face Mask,4,Sensitive,8,4.1
1034,BOSCIA,Multi-Masking™ Medley,Face Mask,6,Sensitive,18,4.1
1037,ORIGINS,RitualiTea™ Matcha Madness™ Revitalizing Powder Face Mask with Matcha & Green Tea,Face Mask,6,Sensitive,36,3.8
1038,DR. JART+,Pore Master Patch,Face Mask,4,Sensitive,7,3.4
1040,SEPHORA COLLECTION,After-Sun Mask - Watermelon,Face Mask,4,Sensitive,5,4.3
1044,BOSCIA,Sake Bright White Mask,Face Mask,5,Sensitive,38,3.4
1048,BOSCIA,Sake Brightening Bio-Cellulose Mask,Face Mask,4,Sensitive,8,4.3
1056,SEPHORA COLLECTION,Jelly Mask Moisturizing & Energizing,Face Mask,7,Sensitive,19,4.6
1057,ORIGINS,Dragon Fruit Brightening Superfruit Mask,Face Mask,3,Sensitive,27,3.8
1062,ORIGINS,GinZing™ Peel-Off Mask to Refine and Refresh,Face Mask,1,Sensitive,28,3.0
1063,SEPHORA COLLECTION,Nose Mask - Pineapple,Face Mask,2,Sensitive,3,2.9
1064,SEPHORA COLLECTION,Peel-off Mask,Face Mask,2,Sensitive,20,3.6
1067,ORIGINS,Flower Fusion™ Lavender Soothing Sheet Mask,Face Mask,2,Sensitive,7,4.3
1071,ORIGINS,Flower Fusion™ Rose Hydrating Sheet Mask,Face Mask,2,Sensitive,7,3.8
1074,ORIGINS,Flower Fusion™ Raspberry Refreshing Sheet Mask,Face Mask,2,Sensitive,7,4.6
1079,SEPHORA COLLECTION,SUPERMASK - The Primer Mask,Face Mask,5,Sensitive,6,4.2
1081,ORIGINS,Flower Fusion™ Violet Nourishing Sheet Mask,Face Mask,2,Sensitive,7,3.6
1089,ORIGINS,By All Greens™ Foaming Deep Cleansing Mask,Face Mask,4,Sensitive,30,3.9
1090,ORIGINS,Flower Fusion™ Orange Radiance-Boosting Sheet Mask,Face Mask,2,Sensitive,7,3.8
1098,ESTÉE LAUDER,Advanced Night Repair Eye Supercharged Complex,Eye cream,6,Sensitive,62,4.4
1102,ORIGINS,GinZing™ Refreshing Eye Cream to Brighten and Depuff,Eye cream,7,Sensitive,32,4.0
1106,CLINIQUE,All About Eyes™ Rich,Eye cream,7,Sensitive,32,4.2
1113,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Hydra-Gel Eye Patches,Eye cream,7,Sensitive,52,4.4
1122,CLINIQUE,All About Eyes,Eye cream,4,Sensitive,32,4.1
1124,ESTÉE LAUDER,Advanced Night Repair Eye Concentrate Matrix,Eye cream,5,Sensitive,69,3.2
1132,PETER THOMAS ROTH,Cucumber De-Tox™ Hydra-Gel Eye Patches,Eye cream,8,Sensitive,48,4.1
1134,PETER THOMAS ROTH,Mega Rich Intensive Anti-Aging Cellular Eye Creme,Eye cream,12,Sensitive,65,4.2
1136,PETER THOMAS ROTH,Potent-C™ Power Eye Cream,Eye cream,6,Sensitive,65,4.4
1137,CLINIQUE,Pep-Start Eye Cream,Eye cream,4,Sensitive,26,3.7
1140,ESTÉE LAUDER,Advanced Night Repair Eye Serum Synchronized Complex II,Eye cream,6,Sensitive,66,3.5
1148,ORIGINS,Eye Doctor™ Moisture Care For Skin Around Eyes,Eye cream,6,Sensitive,41,4.1
1163,CLINIQUE,Repairwear Laser Focus Wrinkle Correcting Eye Cream,Eye cream,5,Sensitive,45,3.9
1171,CLINIQUE,All About Eyes Serum De-Puffing Eye Massage,Eye cream,3,Sensitive,32,3.8
1183,ORIGINS,Plantscription™ Anti-Aging Power Eye Cream,Eye cream,4,Sensitive,49,3.8
1193,ESTÉE LAUDER,Advanced Time Zone Age Reversing Line/Wrinkle Eye Creme,Eye cream,4,Sensitive,64,3.5
1202,PETER THOMAS ROTH,Instant FIRMx Eye™,Eye cream,5,Sensitive,38,3.6
1208,PETER THOMAS ROTH,Un-Wrinkle Eye,Eye cream,6,Sensitive,100,3.8
1211,PHILOSOPHY,Ultimate Miracle Worker Eye Cream,Eye cream,6,Sensitive,70,4.0
1214,CLINIQUE,Clinique Smart Custom-Repair Eye Treatment,Eye cream,5,Sensitive,50,3.7
1216,CLINIQUE,Even Better Eyes Dark Circle Corrector,Eye cream,4,Sensitive,42,3.3
1220,PHILOSOPHY,Hope In A Tube Eye & Lip Cream,Eye cream,5,Sensitive,38,4.2
1224,PETER THOMAS ROTH,Power K Eye Rescue®,Eye cream,6,Sensitive,100,3.3
1235,ORIGINS,No Puffery™ Cooling Roll-On For Puffy Eyes,Eye cream,3,Sensitive,29,3.4
1237,PETER THOMAS ROTH,Retinol Fusion PM Eye Cream,Eye cream,11,Sensitive,55,3.7
1238,ESTÉE LAUDER,Resilience Lift Firming/Sculpting Eye Creme,Eye cream,6,Sensitive,65,3.3
1239,PHILOSOPHY,Ultimate Miracle Worker Fix Eye Power-Treatment,Eye cream,5,Sensitive,68,3.9
1243,PHILOSOPHY,Purity Made Simple Hydra-Bounce Eye Gel,Eye cream,7,Sensitive,24,3.3
1250,ORIGINS,A Perfect World™ SPF 20 Age-Defense Eye Cream with White Tea,Eye cream,8,Sensitive,41,4.0
1255,PHILOSOPHY,Renewed Hope In A Jar Eye,Eye cream,3,Sensitive,51,3.7
1261,PETER THOMAS ROTH,FIRMx™ 360 Eye Renewal,Eye cream,3,Sensitive,75,4.0
1267,ORIGINS,Dr. Weil For Origins™ Mega-Mushroom Skin Relief Eye Serum,Eye cream,4,Sensitive,50,4.0
1272,PHILOSOPHY,Time In A Bottle For Eyes 100% In-Control,Eye cream,6,Sensitive,65,3.9
1275,ORIGINS,Dr. Andrew Weil for Origins™ Mega-Bright Dark Circle Minimizer,Eye cream,5,Sensitive,46,3.2
1281,PHILOSOPHY,Take a Deep Breath Oxygenating Eye Gel Cream,Eye cream,6,Sensitive,42,4.1
1293,ESTÉE LAUDER,DayWear Eye Cooling Anti-Oxidant Moisture GelCreme,Eye cream,3,Sensitive,40,3.7
1296,PHILOSOPHY,Uplifting Miracle Worker Eye Cream,Eye cream,4,Sensitive,69,3.1
1306,SUPERGOOP!,Unseen Sunscreen Broad Spectrum SPF 40,Sun protect,3,Sensitive,32,4.5
1310,SUPERGOOP!,Everyday Sunscreen Broad Spectrum SPF 50,Sun protect,4,Sensitive,19,4.3
1314,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,Sun protect,7,Sensitive,65,4.7
1320,SUPERGOOP!,100% Mineral Smooth & Poreless Matte Screen SPF 40,Sun protect,3,Sensitive,38,3.7
1325,COOLA,Full Spectrum 360° Sun Silk Drops SPF 30,Sun protect,6,Sensitive,46,4.6
1330,SUPERGOOP!,City Sunscreen Serum SPF 30,Sun protect,4,Sensitive,42,4.1
1333,COOLA,Mineral Face SPF 30 - Matte Tint,Sun protect,2,Sensitive,36,4.1
1335,MURAD,Perfecting Day Cream Broad Spectrum SPF 30 PA+++,Sun protect,8,Sensitive,54,4.2
1343,COOLA,Rōsilliance™ Organic BB+ Cream SPF 30,Sun protect,1,Sensitive,52,3.8
1348,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Dry Combination Skin,Sun protect,5,Sensitive,55,4.3
1356,CLINIQUE,Super City Block Oil-Free Daily Face Protector Broad Spectrum 40 SPF,Sun protect,5,Sensitive,26,4.2
1359,COOLA,Mineral Face SPF 30 - Cucumber Matte,Sun protect,2,Sensitive,36,4.4
1370,CLINIQUE,Superdefense SPF 20 Age Defense Moisturizer Combination Oily to Oily,Sun protect,4,Sensitive,48,4.0
1371,SUPERGOOP!,Glow Stick Sunscreen SPF 50,Sun protect,2,Sensitive,25,4.2
1375,CLINIQUE,Broad Spectrum SPF 50 Sunscreen Face Cream,Sun protect,4,Sensitive,26,4.2
1379,SUPERGOOP!,Sun-Defying Sunscreen Oil Broad Spectrum SPF 50,Sun protect,2,Sensitive,34,4.1
1380,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Very Dry to Dry Skin,Sun protect,6,Sensitive,55,4.4
1383,CLINIQUE,Pep-Start Daily UV Protector Broad Spectrum SPF 50,Sun protect,1,Sensitive,19,4.2
1386,COOLA,Classic Face Sport SPF 50 - White Tea,Sun protect,2,Sensitive,32,3.9
1389,MURAD,Balancing Moisturizer Broad Spectrum SPF 15 PA++,Sun protect,4,Sensitive,40,3.7
1390,SUPERGOOP!,Forever Young Body Butter with Sea Buckthorn SPF 40 PA+++,Sun protect,3,Sensitive,34,4.7
1391,MURAD,Resurgence® Age–Balancing Moisture Broad Spectrum SPF 30,Sun protect,8,Sensitive,72,4.3
1392,COOLA,Makeup Setting Spray SPF 30,Sun protect,3,Sensitive,36,3.4
1393,SUPERGOOP!,Super Power Sunscreen Mousse Broad Spectrum SPF 50,Sun protect,5,Sensitive,34,4.3
1397,CLINIQUE,Repairwear Uplifting Firming Cream Broad Spectrum SPF 15,Sun protect,4,Sensitive,64,3.8
1398,CLINIQUE,Broad Spectrum SPF 50 Mineral Sunscreen Fluid for Face,Sun protect,1,Sensitive,28,3.8
1400,MDSOLARSCIENCES,Mineral Crème Broad Spectrum SPF 50 UVA-UVB Sunscreen,Sun protect,3,Sensitive,30,4.3
1408,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Very Dry to Dry Combination Skin,Sun protect,6,Sensitive,50,4.4
1409,SUPERGOOP!,Invincible Setting Powder SPF 45 Refill,Sun protect,3,Sensitive,20,5.0
1412,CLINIQUE,Broad Spectrum SPF 30 Mineral Sunscreen Fluid for Face,Sun protect,1,Sensitive,28,4.4
1413,COOLA,Classic Sport SPF 50 - Fresh Mango,Sun protect,2,Sensitive,32,4.6
1421,CLINIQUE,City Block Sheer Oil-Free Daily Face Protector SPF 25,Sun protect,5,Sensitive,26,4.1
1422,COOLA,Sport Continuous Spray SPF 50 - Unscented,Sun protect,2,Sensitive,36,4.4
1426,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Combination Oily Skin,Sun protect,5,Sensitive,55,4.3
1429,MDSOLARSCIENCES,Daily Anti-Aging Moisturizer SPF 30,Sun protect,10,Sensitive,75,4.1
1432,COOLA,Sport Continuous Spray SPF 50 - Guava Mango,Sun protect,2,Sensitive,36,4.1
1433,MDSOLARSCIENCES,Mineral Moisture Defense Body Broad Spectrum SPF 50 UVA-UVB Sunscreen,Sun protect,3,Sensitive,39,4.1
1434,COOLA,ER+ Radical Recovery After-Sun Lotion,Sun protect,2,Sensitive,32,4.8
1439,MDSOLARSCIENCES,Mineral Sunscreen Stick Broad Spectrum SPF 40 UVA-UVB Sunscreen,Sun protect,1,Sensitive,18,4.5
1440,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Combination Oily to Oily Skin,Sun protect,3,Sensitive,50,3.7
1441,COOLA,Sport Continuous Spray SPF 30 - Tropical Coconut,Sun protect,1,Sensitive,36,4.8
1442,MDSOLARSCIENCES,MD Crème Mineral Beauty Balm Broad Spectrum SPF 50 UVA-UVB Sunscreen,Sun protect,4,Sensitive,39,4.2
1444,SUPERGOOP!,100% Mineral Sunscreen Mist with Marigold Extract Broad Spectrum SPF 30,Sun protect,5,Sensitive,34,3.8
1446,CLINIQUE,Oil-Free Face Cream Broad Spectrum SPF 30,Sun protect,4,Sensitive,26,3.3
1450,COOLA,Sport Continuous Spray SPF 30 - Piña Colada,Sun protect,2,Sensitive,36,4.5
1452,CLINIQUE,Virtu-oil Body Mist Broad Spectrum SPF 30,Sun protect,1,Sensitive,34,4.3
1458,COOLA,Sport Continuous Spray SPF 30 - Unscented,Sun protect,2,Sensitive,32,5.0
4,IT COSMETICS,Your Skin But Better™ CC+™ Cream with SPF 50+,Moisturizer,10,Normal,38,4.1
17,CLINIQUE,Moisture Surge 72-Hour Auto-Replenishing Hydrator,Moisturizer,8,Normal,39,4.4
22,SHISEIDO,Bio-Performance Advanced Super Revitalizing Cream,Moisturizer,4,Normal,78,4.6
27,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Moisturizer,5,Normal,34,4.4
28,CLINIQUE,Dramatically Different Moisturizing Lotion+,Moisturizer,3,Normal,28,3.9
34,IT COSMETICS,Your Skin But Better CC+ Cream Oil-Free Matte with SPF 40,Moisturizer,7,Normal,38,3.9
41,SHISEIDO,Benefiance WrinkleResist24 Night Cream,Moisturizer,2,Normal,63,4.4
42,CLINIQUE,Dramatically Different Moisturizing Gel,Moisturizer,4,Normal,28,4.5
49,CAUDALIE,Beauty Elixir,Moisturizer,3,Normal,18,4.3
56,ORIGINS,GinZing™ Energy-Boosting Gel Moisturizer,Moisturizer,8,Normal,29,4.4
64,CAUDALIE,Vinosource Moisturizing Sorbet,Moisturizer,5,Normal,39,4.2
70,IT COSMETICS,Your Skin But Better™ CC+Illumination™ Cream with SPF 50+,Moisturizer,10,Normal,38,3.9
83,IT COSMETICS,Confidence in a Cream™ Transforming Moisturizing Super Cream,Moisturizer,12,Normal,48,4.3
87,IT COSMETICS,Secret Sauce Clinically Advanced Miraculous Anti-Aging Moisturizer,Moisturizer,11,Normal,68,3.8
88,SHISEIDO,Benefiance WrinkleResist24 Day Cream Broad Spectrum SPF 18,Moisturizer,2,Normal,60,4.3
90,ORIGINS,High-Potency Night-a-Mins™ Oil-Free Resurfacing Cream with Fruit-Derived AHAs,Moisturizer,1,Normal,45,4.3
92,CLINIQUE,Moisture Surge Intense Skin Fortifying Hydrator,Moisturizer,7,Normal,39,4.4
103,IT COSMETICS,Your Skin But Better™ CC+ Airbrush Perfecting Powder™ with SPF 50+,Moisturizer,10,Normal,35,3.6
105,CLINIQUE,Dramatically Different Hydrating Jelly,Moisturizer,3,Normal,28,4.0
110,ORIGINS,Original Skin™ Matte Moisturizer with Willowherb,Moisturizer,5,Normal,35,4.5
120,SHISEIDO,Bio-Performance Advanced Super Restoring Cream,Moisturizer,1,Normal,127,4.3
121,ORIGINS,High-Potency Night-a-Mins™ Resurfacing Cream with Fruit-Derived AHAs,Moisturizer,1,Normal,45,4.3
122,SHISEIDO,Benefiance WrinkleResist24 Day Emulsion Broad Spectrum SPF 18,Moisturizer,3,Normal,60,4.3
124,IT COSMETICS,Bye Bye Redness™ Neutralizing Correcting Cream,Moisturizer,10,Normal,32,4.2
133,IT COSMETICS,Miracle Water 3-in-1 Micellar Cleanser,Moisturizer,12,Normal,38,4.5
144,ORIGINS,A Perfect World™ SPF 40 Age-Defense Moisturizer with White Tea,Moisturizer,7,Normal,45,3.5
155,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Bright SPF 30 Skin Tone Correcting Oil-Free Moisturizer,Moisturizer,6,Normal,56,4.1
161,ORIGINS,Plantscription™ SPF 25 Power Anti-Aging Cream,Moisturizer,7,Normal,60,4.7
163,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,Moisturizer,4,Normal,39,4.1
164,SHISEIDO,Benefiance WrinkleResist24 Night Emulsion,Moisturizer,4,Normal,63,4.3
165,CAUDALIE,Resveratrol Lift Night Infusion Cream,Moisturizer,7,Normal,76,4.1
168,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,Moisturizer,6,Normal,39,3.8
170,SHISEIDO,Future Solution LX Total Regenerating Cream,Moisturizer,5,Normal,280,4.0
174,SHISEIDO,Ibuki Refining Moisturizer,Moisturizer,2,Normal,45,4.1
175,SHISEIDO,Ibuki Refining Moisturizer Enriched,Moisturizer,3,Normal,45,4.4
188,ORIGINS,GinZing™ SPF 40 Energy-Boosting Tinted Moisturizer,Moisturizer,7,Normal,39,4.0
189,CAUDALIE,Premier Cru Cream,Moisturizer,7,Normal,140,4.4
190,CAUDALIE,Resveratrol Lift Face Lifting Soft Cream,Moisturizer,6,Normal,76,3.9
194,CLINIQUE,Limited Edition Dramatically Different™ Moisturizing Gel,Moisturizer,4,Normal,39,5.0
196,SHISEIDO,Bio-Performance Glow Revival Cream,Moisturizer,5,Normal,105,4.8
205,CLINIQUE,Moisture Surge Hydrating Supercharged Concentrate,Moisturizer,5,Normal,39,4.0
210,CAUDALIE,Vine[activ] Overnight Detox Oil,Moisturizer,1,Normal,50,4.5
220,CLINIQUE,Moisture Surge Overnight Mask,Moisturizer,6,Normal,35,4.5
225,CLINIQUE,Take The Day Off Cleansing Oil,Moisturizer,2,Normal,28,4.3
226,SHISEIDO,Bio-Performance LiftDynamic Cream,Moisturizer,3,Normal,115,3.7
227,CAUDALIE,Vinosource Intense Moisture Rescue Cream,Moisturizer,6,Normal,39,4.2
232,CLINIQUE,Smart Night Custom-Repair Moisturizer - Very Dry to Dry,Moisturizer,7,Normal,58,4.7
245,SHISEIDO,Ibuki Beauty Sleeping Mask,Moisturizer,3,Normal,40,4.4
251,ORIGINS,Plantscription™ Youth-Renewing Power Night Cream,Moisturizer,7,Normal,60,4.4
262,SHISEIDO,Ibuki Protective Moisturizer Broad Spectrum SPF 18,Moisturizer,1,Normal,45,3.9
267,CAUDALIE,Premier Cru Rich Cream,Moisturizer,8,Normal,140,4.5
270,CLINIQUE,Even Better Skin Tone Correcting Moisturizer Broad Spectrum SPF 20,Moisturizer,5,Normal,50,4.1
275,CLINIQUE,Superdefense SPF 20 Age Defense Moisturizer Very Dry to Dry Combination,Moisturizer,6,Normal,48,4.4
279,CLINIQUE,Limited Edition Dramatically Different Moisturizing Lotion+™,Moisturizer,3,Normal,39,0.0
284,CLINIQUE,Repairwear Laser Focus Night Line Smoothing Cream for Very Dry to Dry Combination Skin,Moisturizer,9,Normal,52,4.7
291,SHISEIDO,White Lucent All Day Brightener Broad Spectrum SPF 23 Moisturizer,Moisturizer,5,Normal,62,4.6
306,CLINIQUE,Take The Day Off Cleansing Balm,Cleanser,2,Normal,29,4.6
312,ORIGINS,Checks and Balances™ Frothy Face Wash,Cleanser,2,Normal,23,4.3
319,OLEHENRIKSEN,Balancing Force™ Oil Control Toner,Cleanser,5,Normal,26,4.4
327,OLEHENRIKSEN,The Clean Truth™ Foaming Cleanser,Cleanser,5,Normal,30,4.4
329,OLEHENRIKSEN,Transforming Walnut Scrub,Cleanser,3,Normal,28,4.7
334,CLINIQUE,Liquid Facial Soap,Cleanser,3,Normal,18,4.4
342,CLINIQUE,Clarifying Lotion 2,Cleanser,2,Normal,16,4.4
348,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,Cleanser,4,Normal,59,4.1
352,MURAD,Clarifying Cleanser,Cleanser,1,Normal,30,4.3
363,CLINIQUE,Acne Solutions Cleansing Foam,Cleanser,3,Normal,21,4.2
368,MURAD,AHA/BHA Exfoliating Cleanser,Cleanser,3,Normal,39,4.6
373,CLINIQUE,Exfoliating Scrub,Cleanser,5,Normal,22,4.7
376,ORIGINS,GinZing™ Refreshing Scrub Cleanser,Cleanser,4,Normal,20,4.5
377,OLEHENRIKSEN,Pore-Balance™ Facial Sauna Scrub,Cleanser,6,Normal,28,4.6
383,GLAMGLOW,FLASHMUD™ Brightening Treatment,Cleanser,6,Normal,59,4.1
384,MURAD,Time Release Acne Cleanser,Cleanser,7,Normal,38,4.4
387,CLINIQUE,Acne Solutions Clarifying Lotion,Cleanser,2,Normal,17,4.4
390,CLINIQUE,Clarifying Lotion 3,Cleanser,2,Normal,16,4.4
392,CLINIQUE,Rinse-Off Foaming Cleanser,Cleanser,2,Normal,21,4.6
400,OLEHENRIKSEN,Truth™ On the Glow Cleansing Cloths,Cleanser,7,Normal,15,4.2
409,GLAMGLOW,SUPERCLEANSE™ Clearing Cream-to-Foam Cleanser,Cleanser,4,Normal,32,3.9
410,MURAD,Essential-C Cleanser,Cleanser,5,Normal,39,4.5
411,OLEHENRIKSEN,Face the Truth™ Gel Cleanser,Cleanser,5,Normal,24,4.5
415,OLEHENRIKSEN,Find Your Balance™ Oil Control Cleanser,Cleanser,6,Normal,25,4.5
416,CLINIQUE,Pep-Start 2-in-1 Exfoliating Cleanser,Cleanser,4,Normal,19,4.5
429,CLINIQUE,7 Day Scrub Cream Rinse-Off Formula,Cleanser,1,Normal,22,4.6
449,ORIGINS,Zero Oil™ Deep Pore Cleanser,Cleanser,3,Normal,23,4.2
452,MURAD,Clarifying Toner,Cleanser,4,Normal,24,0.0
453,ORIGINS,A Perfect World™ Age-Defense Treatment Lotion with White Tea,Cleanser,6,Normal,25,4.5
458,ORIGINS,Zero Oil™ Pore Purifying Toner,Cleanser,3,Normal,23,4.3
466,ORIGINS,Plantscription™ Anti-Aging Cleanser,Cleanser,4,Normal,33,4.3
469,ORIGINS,United State™ Balancing Tonic,Cleanser,4,Normal,23,4.3
481,CLINIQUE,Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub,Cleanser,2,Normal,24,4.2
486,MURAD,Essential-C Toner,Cleanser,4,Normal,30,4.4
488,MURAD,Renewing Cleansing Cream,Cleanser,5,Normal,39,4.5
489,GLAMGLOW,YOUTHCLEANSE™ Daily Exfoliating Cleanser,Cleanser,4,Normal,32,4.2
494,OLEHENRIKSEN,Stay Balanced™ Oil Control Cleansing Cloths,Cleanser,6,Normal,8,4.5
503,MURAD,Hydrating Toner,Cleanser,3,Normal,30,4.4
504,GLAMGLOW,BUBBLESHEET™ Oxygenating Deep Cleanse Mask,Cleanser,6,Normal,9,4.3
505,CLINIQUE,Clarifying Lotion 1,Cleanser,2,Normal,16,4.5
512,ORIGINS,Mega-Mushroom Skin Relief Micellar Cleanser,Cleanser,3,Normal,33,4.6
515,OLEHENRIKSEN,Moment of Truth™ 2-in-1 Polishing Sugar Mask,Cleanser,4,Normal,42,4.5
520,MURAD,Pore Reform™ Skin Smoothing Polish,Cleanser,3,Normal,34,4.5
538,CLINIQUE,Fresh Pressed 7-day System with Pure Vitamin C,Cleanser,6,Normal,27,4.1
542,GLAMGLOW,POWERMUD™ Dualcleanse Treatment,Cleanser,6,Normal,59,3.9
544,ORIGINS,Modern Friction™ Cleansing Oil with Radiance-Boosting White & Purple Rice,Cleanser,2,Normal,29,4.5
550,OLEHENRIKSEN,So Nurturing™ Cleansing Cloths,Cleanser,6,Normal,15,4.0
551,MURAD,Hydro-Dynamic® Quenching Essence,Cleanser,4,Normal,78,4.3
554,OLEHENRIKSEN,Wonderfeel™ Double Cleanser,Cleanser,5,Normal,32,4.4
560,CLINIQUE,Clarifying Lotion 4,Cleanser,2,Normal,16,4.4
561,CLINIQUE,Naturally Gentle Eye Makeup Remover,Cleanser,1,Normal,19,4.4
563,CLINIQUE,City Block Purifying Charcoal Clay Mask + Scrub,Cleanser,1,Normal,28,4.7
565,CLINIQUE,Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,Cleanser,1,Normal,29,4.9
567,MURAD,Refreshing Cleanser,Cleanser,1,Normal,39,4.4
575,CLINIQUE,Facial Soap with Dish,Cleanser,1,Normal,15,4.4
584,DR. DENNIS GROSS SKINCARE,Alpha Beta® Extra Strength Daily Peel,Treatment,9,Normal,88,4.5
591,DR. DENNIS GROSS SKINCARE,Alpha Beta® Universal Daily Peel,Treatment,8,Normal,88,4.5
603,ALGENIST,GENIUS Liquid Collagen,Treatment,5,Normal,115,4.0
605,PETER THOMAS ROTH,Potent-C™ Power Serum,Treatment,4,Normal,95,4.3
607,DR. DENNIS GROSS SKINCARE,Ferulic Acid + Retinol Brightening Solution,Treatment,6,Normal,88,4.1
608,MURAD,Rapid Age Spot and Pigment Lightening Serum,Treatment,7,Normal,69,3.8
616,PETER THOMAS ROTH,Professional 3% Retinoid Plus,Treatment,6,Normal,82,4.6
620,PETER THOMAS ROTH,Max Complexion Correction Pads,Treatment,3,Normal,40,4.4
626,PETER THOMAS ROTH,Retinol Fusion PM,Treatment,5,Normal,65,4.4
628,PETER THOMAS ROTH,FIRMx™ Peeling Gel,Treatment,2,Normal,48,4.6
640,MURAD,Invisiblur™ Perfecting Shield Broad Spectrum SPF 30 PA+++,Treatment,4,Normal,65,3.9
645,MURAD,Retinol Youth Renewal Serum,Treatment,8,Normal,88,4.3
647,PETER THOMAS ROTH,Un-Wrinkle Peel Pads,Treatment,6,Normal,45,4.6
649,DR. DENNIS GROSS SKINCARE,Alpha Beta® Ultra Gentle Daily Peel for Sensitive Skin,Treatment,7,Normal,88,4.3
651,KATE SOMERVILLE,D-Scar™ Scar Diminishing Serum,Treatment,5,Normal,48,4.2
662,ALGENIST,ELEVATE Advanced Retinol Serum,Treatment,7,Normal,98,4.8
664,MURAD,Rapid Relief Acne Spot Treatment,Treatment,2,Normal,22,4.1
675,ALGENIST,POWER Advanced Wrinkle Fighter 360° Eye Serum,Treatment,3,Normal,70,4.1
